x,y,STATION_NAME,TOTAL_PRECIPITATION_FLAG,LOCAL_MONTH,SPEED_MAX_GUST,MAX_REL_HUMIDITY,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION,TOTAL_SNOW,COOLING_DEGREE_DAYS_FLAG,LOCAL_YEAR,ID,LOCAL_DAY,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,DIRECTION_MAX_GUST_FLAG,PROVINCE_CODE,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST,MAX_TEMPERATURE,MIN_REL_HUMIDITY,TOTAL_SNOW_FLAG,LOCAL_DATE,TOTAL_RAIN_FLAG,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_RAIN,MAX_TEMPERATURE_FLAG
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,10.7,0,,1934,7060080.1934.7.12,12,,,,20,0,,,,QC,2,,24.4,,,1934-07-12 00:00:00,,,15.6,,,10.7,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,1.5,0,,1934,7060080.1934.7.13,13,,,,22,0,,,,QC,4,,27.2,,,1934-07-13 00:00:00,,,16.7,,,1.5,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,2.5,0,,1934,7060080.1934.7.14,14,,,,21.1,0,,,,QC,3.1,,26.1,,,1934-07-14 00:00:00,,,16.1,,,2.5,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,18.5,0,,1934,7060080.1934.7.15,15,,,,20.3,0,,,,QC,2.3,,25,,,1934-07-15 00:00:00,,,15.6,,,18.5,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,,1934,7060080.1934.7.16,16,,,,13.1,4.9,,,,QC,0,,18.9,,,1934-07-16 00:00:00,,,7.2,,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0.3,0,,1934,7060080.1934.7.17,17,,,,11.1,6.9,,,,QC,0,,14.4,,,1934-07-17 00:00:00,,,7.8,,,0.3,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0.3,0,,1934,7060080.1934.7.18,18,,,,15.6,2.4,,,,QC,0,,21.1,,,1934-07-18 00:00:00,,,10,,,0.3,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,9.7,0,,1934,7060080.1934.7.19,19,,,,20,0,,,,QC,2,,29.4,,,1934-07-19 00:00:00,,,10.6,,,9.7,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,,1934,7060080.1934.7.20,20,,,,20.6,0,,,,QC,2.6,,25,,,1934-07-20 00:00:00,,,16.1,,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0.8,0,,1934,7060080.1934.7.21,21,,,,15.6,2.4,,,,QC,0,,21.1,,,1934-07-21 00:00:00,,,10,,,0.8,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,,1934,7060080.1934.7.22,22,,,,12.8,5.2,,,,QC,0,,19.4,,,1934-07-22 00:00:00,,,6.1,,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,,1934,7060080.1934.7.23,23,,,,15,3,,,,QC,0,,21.7,,,1934-07-23 00:00:00,,,8.3,,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0.3,0,,1934,7060080.1934.7.24,24,,,,17.3,0.7,,,,QC,0,,26.7,,,1934-07-24 00:00:00,,,7.8,,,0.3,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0.5,0,,1934,7060080.1934.7.25,25,,,,21.4,0,,,,QC,3.4,,26.1,,,1934-07-25 00:00:00,,,16.7,,,0.5,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,,1934,7060080.1934.7.26,26,,,,19.2,0,,,,QC,1.2,,26.1,,,1934-07-26 00:00:00,,,12.2,,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,,1934,7060080.1934.7.27,27,,,,15.6,2.4,,,,QC,0,,25.6,,,1934-07-27 00:00:00,,,5.6,,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,,1934,7060080.1934.7.28,28,,,,18.9,0,,,,QC,0.9,,25.6,,,1934-07-28 00:00:00,,,12.2,,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,0,0,,1934,7060080.1934.7.29,29,,,,15.3,2.7,,,,QC,0,,22.8,,,1934-07-29 00:00:00,,,7.8,,,0,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,1.3,0,,1934,7060080.1934.7.30,30,,,,17.2,0.8,,,,QC,0,,25,,,1934-07-30 00:00:00,,,9.4,,,1.3,
-72.45,48.88333333333333,ALBANEL,,7,,,7060080,3.8,0,,1934,7060080.1934.7.31,31,,,,17.5,0.5,,,,QC,0,,22.2,,,1934-07-31 00:00:00,,,12.8,,,3.8,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1934,7060080.1934.8.1,1,,,,16.7,1.3,,,,QC,0,,21.7,,,1934-08-01 00:00:00,,,11.7,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1934,7060080.1934.8.2,2,,,,15.9,2.1,,,,QC,0,,25.6,,,1934-08-02 00:00:00,,,6.1,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,21.3,0,,1934,7060080.1934.8.3,3,,,,15.3,2.7,,,,QC,0,,20.6,,,1934-08-03 00:00:00,,,10,,,21.3,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,7.6,0,,1934,7060080.1934.8.4,4,,,,12.3,5.7,,,,QC,0,,18.9,,,1934-08-04 00:00:00,,,5.6,,,7.6,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1934,7060080.1934.8.5,5,,,,12,6,,,,QC,0,,15,,,1934-08-05 00:00:00,,,8.9,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1934,7060080.1934.8.6,6,,,,12.8,5.2,,,,QC,0,,20,,,1934-08-06 00:00:00,,,5.6,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1934,7060080.1934.8.7,7,,,,16.7,1.3,,,,QC,0,,24.4,,,1934-08-07 00:00:00,,,8.9,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,4.3,0,,1934,7060080.1934.8.8,8,,,,20.6,0,,,,QC,2.6,,27.8,,,1934-08-08 00:00:00,,,13.3,,,4.3,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,12.2,0,,1934,7060080.1934.8.9,9,,,,18.6,0,,,,QC,0.6,,24.4,,,1934-08-09 00:00:00,,,12.8,,,12.2,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1934,7060080.1934.8.10,10,,,,19.7,0,,,,QC,1.7,,22.2,,,1934-08-10 00:00:00,,,17.2,,,0,
-72.45,48.88333333333333,ALBANEL,T,8,,,7060080,0,0,,1934,7060080.1934.8.11,11,,,,11.7,6.3,,,,QC,0,,17.8,,,1934-08-11 00:00:00,T,,5.6,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1934,7060080.1934.8.12,12,,,,13.1,4.9,,,,QC,0,,21.7,,,1934-08-12 00:00:00,,,4.4,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,12.7,0,,1934,7060080.1934.8.13,13,,,,16.1,1.9,,,,QC,0,,25,,,1934-08-13 00:00:00,,,7.2,,,12.7,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1934,7060080.1934.8.14,14,,,,11.1,6.9,,,,QC,0,,14.4,,,1934-08-14 00:00:00,,,7.8,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,2.3,0,,1934,7060080.1934.8.15,15,,,,10.6,7.4,,,,QC,0,,17.8,,,1934-08-15 00:00:00,,,3.3,,,2.3,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,1.3,0,,1934,7060080.1934.8.16,16,,,,12.5,5.5,,,,QC,0,,22.2,,,1934-08-16 00:00:00,,,2.8,,,1.3,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1934,7060080.1934.8.17,17,,,,17.5,0.5,,,,QC,0,,23.3,,,1934-08-17 00:00:00,,,11.7,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,21.3,0,,1934,7060080.1934.8.18,18,,,,20,0,,,,QC,2,,28.3,,,1934-08-18 00:00:00,,,11.7,,,21.3,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1934,7060080.1934.8.19,19,,,,19.5,0,,,,QC,1.5,,25,,,1934-08-19 00:00:00,,,13.9,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,1,0,,1934,7060080.1934.8.20,20,,,,15.6,2.4,,,,QC,0,,17.8,,,1934-08-20 00:00:00,,,13.3,,,1,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1934,7060080.1934.8.21,21,,,,13.3,4.7,,,,QC,0,,19.4,,,1934-08-21 00:00:00,,,7.2,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,9.4,0,,1934,7060080.1934.8.22,22,,,,13.1,4.9,,,,QC,0,,17.8,,,1934-08-22 00:00:00,,,8.3,,,9.4,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1934,7060080.1934.8.23,23,,,,12.2,5.8,,,,QC,0,,19.4,,,1934-08-23 00:00:00,,,5,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,4.1,0,M,1934,7060080.1934.8.24,24,,,M,,,,,,QC,,,,,,1934-08-24 00:00:00,,,10,M,,4.1,M
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1934,7060080.1934.8.25,25,,,,11.4,6.6,,,,QC,0,,18.9,,,1934-08-25 00:00:00,,,3.9,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,1.5,0,,1934,7060080.1934.8.26,26,,,,11.2,6.8,,,,QC,0,,16.7,,,1934-08-26 00:00:00,,,5.6,,,1.5,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1934,7060080.1934.8.27,27,,,,8.6,9.4,,,,QC,0,,14.4,,,1934-08-27 00:00:00,,,2.8,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1934,7060080.1934.8.28,28,,,,10.9,7.1,,,,QC,0,,16.7,,,1934-08-28 00:00:00,,,5,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0.5,0,,1934,7060080.1934.8.29,29,,,,10,8,,,,QC,0,,16.7,,,1934-08-29 00:00:00,,,3.3,,,0.5,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1934,7060080.1934.8.30,30,,,,10.3,7.7,,,,QC,0,,17.8,,,1934-08-30 00:00:00,,,2.8,,,0,
-72.45,48.88333333333333,ALBANEL,,8,,,7060080,0,0,,1934,7060080.1934.8.31,31,,,,12.2,5.8,,,,QC,0,,22.2,,,1934-08-31 00:00:00,,,2.2,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,4.1,0,,1934,7060080.1934.9.1,1,,,,12.8,5.2,,,,QC,0,,18.9,,,1934-09-01 00:00:00,,,6.7,,,4.1,
-72.45,48.88333333333333,ALBANEL,T,9,,,7060080,0,0,,1934,7060080.1934.9.2,2,,,,16.1,1.9,,,,QC,0,,19.4,,,1934-09-02 00:00:00,T,,12.8,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,1.3,0,,1934,7060080.1934.9.3,3,,,,14.2,3.8,,,,QC,0,,17.8,,,1934-09-03 00:00:00,,,10.6,,,1.3,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,6.4,0,,1934,7060080.1934.9.4,4,,,,18.1,0,,,,QC,0.1,,23.9,,,1934-09-04 00:00:00,,,12.2,,,6.4,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,0,0,,1934,7060080.1934.9.5,5,,,,17.8,0.2,,,,QC,0,,20.6,,,1934-09-05 00:00:00,,,15,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,2.5,0,,1934,7060080.1934.9.6,6,,,,12,6,,,,QC,0,,20.6,,,1934-09-06 00:00:00,,,3.3,,,2.5,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,0,0,,1934,7060080.1934.9.7,7,,,,10.6,7.4,,,,QC,0,,17.8,,,1934-09-07 00:00:00,,,3.3,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,10.4,0,,1934,7060080.1934.9.8,8,,,,10.3,7.7,,,,QC,0,,18.3,,,1934-09-08 00:00:00,,,2.2,,,10.4,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,3.8,0,M,1934,7060080.1934.9.9,9,,,M,,,,,,QC,,,13.9,,,1934-09-09 00:00:00,,M,,M,,3.8,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,4.8,0,,1934,7060080.1934.9.10,10,,,,16.4,1.6,,,,QC,0,,20.6,,,1934-09-10 00:00:00,,,12.2,,,4.8,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,0,0,,1934,7060080.1934.9.11,11,,,,17.3,0.7,,,,QC,0,,22.8,,,1934-09-11 00:00:00,,,11.7,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,0,0,,1934,7060080.1934.9.12,12,,,,16.7,1.3,,,,QC,0,,22.2,,,1934-09-12 00:00:00,,,11.1,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,0.3,0,,1934,7060080.1934.9.13,13,,,,15.9,2.1,,,,QC,0,,21.7,,,1934-09-13 00:00:00,,,10,,,0.3,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,0,0,,1934,7060080.1934.9.14,14,,,,15.6,2.4,,,,QC,0,,18.3,,,1934-09-14 00:00:00,,,12.8,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,0,0,,1934,7060080.1934.9.15,15,,,,18.6,0,,,,QC,0.6,,22.2,,,1934-09-15 00:00:00,,,15,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,17.3,0,,1934,7060080.1934.9.16,16,,,,18.4,0,,,,QC,0.4,,21.1,,,1934-09-16 00:00:00,,,15.6,,,17.3,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,0,0,,1934,7060080.1934.9.17,17,,,,13.9,4.1,,,,QC,0,,15.6,,,1934-09-17 00:00:00,,,12.2,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,0,0,,1934,7060080.1934.9.18,18,,,,10.6,7.4,,,,QC,0,,13.3,,,1934-09-18 00:00:00,,,7.8,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,0,0,,1934,7060080.1934.9.19,19,,,,11.4,6.6,,,,QC,0,,20,,,1934-09-19 00:00:00,,,2.8,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,0,0,,1934,7060080.1934.9.20,20,,,,12.8,5.2,,,,QC,0,,21.1,,,1934-09-20 00:00:00,,,4.4,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,0,0,,1934,7060080.1934.9.21,21,,,,17.2,0.8,,,,QC,0,,21.1,,,1934-09-21 00:00:00,,,13.3,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,8.9,0,,1934,7060080.1934.9.22,22,,,,13.4,4.6,,,,QC,0,,20,,,1934-09-22 00:00:00,,,6.7,,,8.9,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,0,0,,1934,7060080.1934.9.23,23,,,,11.1,6.9,,,,QC,0,,14.4,,,1934-09-23 00:00:00,,,7.8,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,0,0,,1934,7060080.1934.9.24,24,,,,9.8,8.2,,,,QC,0,,17.8,,,1934-09-24 00:00:00,,,1.7,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,0,0,,1934,7060080.1934.9.25,25,,,,19.7,0,,,,QC,1.7,,26.1,,,1934-09-25 00:00:00,,,13.3,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,0,0,,1934,7060080.1934.9.26,26,,,,22,0,,,,QC,4,,28.3,,,1934-09-26 00:00:00,,,15.6,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,8.6,0,,1934,7060080.1934.9.27,27,,,,19.2,0,,,,QC,1.2,,22.2,,,1934-09-27 00:00:00,,,16.1,,,8.6,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,0,0,,1934,7060080.1934.9.28,28,,,,10.8,7.2,,,,QC,0,,17.2,,,1934-09-28 00:00:00,,,4.4,,,0,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,3,0,,1934,7060080.1934.9.29,29,,,,11.7,6.3,,,,QC,0,,15,,,1934-09-29 00:00:00,,,8.3,,,3,
-72.45,48.88333333333333,ALBANEL,,9,,,7060080,3.8,0,,1934,7060080.1934.9.30,30,,,,4.7,13.3,,,,QC,0,,6.1,,,1934-09-30 00:00:00,,,3.3,,,3.8,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0,0,,1934,7060080.1934.10.1,1,,,,6.4,11.6,,,,QC,0,,17.2,,,1934-10-01 00:00:00,,,-4.4,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,2.5,0,,1934,7060080.1934.10.2,2,,,,5.8,12.2,,,,QC,0,,8.3,,,1934-10-02 00:00:00,,,3.3,,,2.5,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0,0,,1934,7060080.1934.10.3,3,,,,6.4,11.6,,,,QC,0,,8.3,,,1934-10-03 00:00:00,,,4.4,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0,0,,1934,7060080.1934.10.4,4,,,,3.6,14.4,,,,QC,0,,8.9,,,1934-10-04 00:00:00,,,-1.7,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0,0,,1934,7060080.1934.10.5,5,,,,2.8,15.2,,,,QC,0,,10.6,,,1934-10-05 00:00:00,,,-5,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,14.2,0,,1934,7060080.1934.10.6,6,,,,10,8,,,,QC,0,,15.6,,,1934-10-06 00:00:00,,,4.4,,,14.2,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0.8,0,,1934,7060080.1934.10.7,7,,,,7.3,10.7,,,,QC,0,,7.8,,,1934-10-07 00:00:00,,,6.7,,,0.8,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0,0,,1934,7060080.1934.10.8,8,,,,5,13,,,,QC,0,,7.8,,,1934-10-08 00:00:00,,,2.2,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0,0,,1934,7060080.1934.10.9,9,,,,3.4,14.6,,,,QC,0,,5.6,,,1934-10-09 00:00:00,,,1.1,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,2.5,2.5,,1934,7060080.1934.10.10,10,,,,2.3,15.7,,,,QC,0,,5.6,,,1934-10-10 00:00:00,,,-1.1,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,9.1,2.5,,1934,7060080.1934.10.11,11,,,,1.7,16.3,,,,QC,0,,2.2,,,1934-10-11 00:00:00,,,1.1,,,6.6,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0,0,,1934,7060080.1934.10.12,12,,,,-2.5,20.5,,,,QC,0,,0.6,,,1934-10-12 00:00:00,,,-5.6,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0,0,,1934,7060080.1934.10.13,13,,,,0.6,17.4,,,,QC,0,,5.6,,,1934-10-13 00:00:00,,,-4.4,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,2,0,,1934,7060080.1934.10.14,14,,,,0.6,17.4,,,,QC,0,,7.2,,,1934-10-14 00:00:00,,,-6.1,,,2,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0,0,,1934,7060080.1934.10.15,15,,,,4.5,13.5,,,,QC,0,,7.2,,,1934-10-15 00:00:00,,,1.7,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0,0,,1934,7060080.1934.10.16,16,,,,6.1,11.9,,,,QC,0,,11.1,,,1934-10-16 00:00:00,,,1.1,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,1.8,0,,1934,7060080.1934.10.17,17,,,,9.5,8.5,,,,QC,0,,16.1,,,1934-10-17 00:00:00,,,2.8,,,1.8,
-72.45,48.88333333333333,ALBANEL,T,10,,,7060080,0,0,,1934,7060080.1934.10.18,18,,,,4.5,13.5,,,,QC,0,,5.6,,,1934-10-18 00:00:00,T,,3.3,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0,0,,1934,7060080.1934.10.19,19,,,,2.5,15.5,,,,QC,0,,7.2,,,1934-10-19 00:00:00,,,-2.2,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0,0,,1934,7060080.1934.10.20,20,,,,4.7,13.3,,,,QC,0,,8.3,,,1934-10-20 00:00:00,,,1.1,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,14.5,0,,1934,7060080.1934.10.21,21,,,,4.5,13.5,,,,QC,0,,7.2,,,1934-10-21 00:00:00,,,1.7,,,14.5,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,1,0,,1934,7060080.1934.10.22,22,,,,7,11,,,,QC,0,,8.3,,,1934-10-22 00:00:00,,,5.6,,,1,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0,0,,1934,7060080.1934.10.23,23,,,,8.1,9.9,,,,QC,0,,10.6,,,1934-10-23 00:00:00,,,5.6,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0,0,,1934,7060080.1934.10.24,24,,,,7.8,10.2,,,,QC,0,,10,,,1934-10-24 00:00:00,,,5.6,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0,0,,1934,7060080.1934.10.25,25,,,,8.4,9.6,,,,QC,0,,15.6,,,1934-10-25 00:00:00,,,1.1,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,2.5,0,M,1934,7060080.1934.10.26,26,,,M,,,,,,QC,,,,,,1934-10-26 00:00:00,,,2.2,M,,2.5,M
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,5.8,2.5,M,1934,7060080.1934.10.27,27,,,M,,,,,,QC,,,,,,1934-10-27 00:00:00,,M,,M,,3.3,M
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,2.5,2.5,M,1934,7060080.1934.10.28,28,,,M,,,,,,QC,,,,,,1934-10-28 00:00:00,,M,,M,,0,M
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0,0,,1934,7060080.1934.10.29,29,,,,-2.8,20.8,,,,QC,0,,-0.6,,,1934-10-29 00:00:00,,,-5,,,0,
-72.45,48.88333333333333,ALBANEL,,10,,,7060080,0,0,,1934,7060080.1934.10.30,30,,,,-2,20,,,,QC,0,,1.1,,,1934-10-30 00:00:00,,,-5,,,0,
-72.45,48.88333333333333,ALBANEL,M,10,,,7060080,,,,1934,7060080.1934.10.31,31,,,,-1.1,19.1,,,,QC,0,,2.8,,M,1934-10-31 00:00:00,M,,-5,,,,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,7.6,7.6,,1934,7060080.1934.11.1,1,,,,-2,20,,,,QC,0,,-1.1,,,1934-11-01 00:00:00,,,-2.8,,,0,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,0,0,,1934,7060080.1934.11.2,2,,,,-5.3,23.3,,,,QC,0,,-1.7,,,1934-11-02 00:00:00,,,-8.9,,,0,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,0,0,,1934,7060080.1934.11.3,3,,,,-5.8,23.8,,,,QC,0,,1.7,,,1934-11-03 00:00:00,,,-13.3,,,0,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,15.2,0,,1934,7060080.1934.11.4,4,,,,3.9,14.1,,,,QC,0,,7.8,,,1934-11-04 00:00:00,,,0,,,15.2,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,0.5,0,,1934,7060080.1934.11.5,5,,,,3.7,14.3,,,,QC,0,,5.6,,,1934-11-05 00:00:00,,,1.7,,,0.5,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,0.5,0,,1934,7060080.1934.11.6,6,,,,3.9,14.1,,,,QC,0,,6.7,,,1934-11-06 00:00:00,,,1.1,,,0.5,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,7.6,0,,1934,7060080.1934.11.7,7,,,,1.7,16.3,,,,QC,0,,1.7,,,1934-11-07 00:00:00,,,1.7,,,7.6,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,0,0,,1934,7060080.1934.11.8,8,,,,0.3,17.7,,,,QC,0,,1.1,,,1934-11-08 00:00:00,,,-0.6,,,0,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,0,0,,1934,7060080.1934.11.9,9,,,,-2,20,,,,QC,0,,1.1,,,1934-11-09 00:00:00,,,-5,,,0,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,0,0,,1934,7060080.1934.11.10,10,,,,-6.7,24.7,,,,QC,0,,-1.1,,,1934-11-10 00:00:00,,,-12.2,,,0,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,7.6,7.6,,1934,7060080.1934.11.11,11,,,,-7.2,25.2,,,,QC,0,,-2.2,,,1934-11-11 00:00:00,,,-12.2,,,0,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,0,0,M,1934,7060080.1934.11.12,12,,,M,,,,,,QC,,,,,,1934-11-12 00:00:00,,M,,M,,0,M
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,0,0,,1934,7060080.1934.11.13,13,,,,-7.2,25.2,,,,QC,0,,-3.3,,,1934-11-13 00:00:00,,,-11.1,,,0,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,0,0,,1934,7060080.1934.11.14,14,,,,-8.7,26.7,,,,QC,0,,-6.7,,,1934-11-14 00:00:00,,,-10.6,,,0,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,0,0,,1934,7060080.1934.11.15,15,,,,-5.8,23.8,,,,QC,0,,0.6,,,1934-11-15 00:00:00,,,-12.2,,,0,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,0,0,,1934,7060080.1934.11.16,16,,,,-2.5,20.5,,,,QC,0,,1.1,,,1934-11-16 00:00:00,,,-6.1,,,0,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,2.3,0,M,1934,7060080.1934.11.17,17,,,M,,,,,,QC,,,,,,1934-11-17 00:00:00,,,-1.1,M,,2.3,M
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,1.3,1.3,,1934,7060080.1934.11.18,18,,,,-9.7,27.7,,,,QC,0,,-6.1,,,1934-11-18 00:00:00,,,-13.3,,,0,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,0,0,,1934,7060080.1934.11.19,19,,,,-9.5,27.5,,,,QC,0,,-5.6,,,1934-11-19 00:00:00,,,-13.3,,,0,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,0,0,,1934,7060080.1934.11.20,20,,,,-8.9,26.9,,,,QC,0,,-3.3,,,1934-11-20 00:00:00,,,-14.4,,,0,
-72.45,48.88333333333333,ALBANEL,,11,,,7060080,1.8,0,,1934,7060080.1934.11.21,21,,,,-5.3,23.3,,,,QC,0,,2.8,,,1934-11-21 00:00:00,,,-13.3,,,1.8,
