x,y,PROVINCE_CODE,MEAN_TEMPERATURE,TOTAL_RAIN,SNOW_ON_GROUND,HEATING_DEGREE_DAYS,DIRECTION_MAX_GUST_FLAG,LOCAL_DATE,MIN_TEMPERATURE,COOLING_DEGREE_DAYS_FLAG,TOTAL_SNOW_FLAG,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,HEATING_DEGREE_DAYS_FLAG,ID,MIN_REL_HUMIDITY,LOCAL_DAY,MAX_TEMPERATURE,TOTAL_SNOW,COOLING_DEGREE_DAYS,STATION_NAME,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_RAIN_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,LOCAL_MONTH,SPEED_MAX_GUST,MAX_REL_HUMIDITY_FLAG,CLIMATE_IDENTIFIER,MIN_REL_HUMIDITY_FLAG
-70.785,46.205,QC,14,,,4,,2016-10-08 00:00:00,7.9,,M,,0,,7028754.2016.10.8,,8,20.1,,0,BEAUCEVILLE,,0,,,M,,,2016,,10,0,,7028754,
-70.785,46.205,QC,6.8,,,11.2,,2016-10-09 00:00:00,2.4,,M,,0,,7028754.2016.10.9,,9,11.2,,0,BEAUCEVILLE,,0,,,M,,,2016,,10,0,,7028754,
-70.785,46.205,QC,5.2,,,12.8,,2016-10-10 00:00:00,-0.5,,M,,35,,7028754.2016.10.10,,10,10.8,,0,BEAUCEVILLE,,0,,,M,,,2016,,10,33,,7028754,
-70.785,46.205,QC,7.8,,,10.2,,2016-10-11 00:00:00,-1.4,,M,,0,,7028754.2016.10.11,,11,17,,0,BEAUCEVILLE,,0,,,M,,,2016,,10,0,,7028754,
-70.785,46.205,QC,10.4,,,7.6,,2016-10-12 00:00:00,-0.2,,M,,0,,7028754.2016.10.12,,12,20.9,,0,BEAUCEVILLE,,0,,,M,,,2016,,10,0,,7028754,
-70.785,46.205,QC,10.7,,,7.3,,2016-10-13 00:00:00,1.7,,M,,29,,7028754.2016.10.13,,13,19.6,,0,BEAUCEVILLE,,5,,,M,,,2016,,10,33,,7028754,
-70.785,46.205,QC,2.7,,,15.3,,2016-10-14 00:00:00,-2.1,,M,,0,,7028754.2016.10.14,,14,7.4,,0,BEAUCEVILLE,,0,,,M,,,2016,,10,0,,7028754,
-70.785,46.205,QC,4.6,,,13.4,,2016-10-15 00:00:00,-3.5,,M,,0,,7028754.2016.10.15,,15,12.6,,0,BEAUCEVILLE,,0,,,M,,,2016,,10,0,,7028754,
-70.785,46.205,QC,7.7,,,10.3,,2016-10-16 00:00:00,0.7,,M,,0,,7028754.2016.10.16,,16,14.7,,0,BEAUCEVILLE,,15,,,M,,,2016,,10,0,,7028754,
-70.785,46.205,QC,9.4,,,8.6,,2016-10-17 00:00:00,5.2,,M,,0,,7028754.2016.10.17,,17,13.5,,0,BEAUCEVILLE,,0,,,M,,,2016,,10,0,,7028754,
-70.785,46.205,QC,11.1,,,6.9,,2016-10-18 00:00:00,4.8,,M,,12,,7028754.2016.10.18,,18,17.4,,0,BEAUCEVILLE,,14,,,M,,,2016,,10,39,,7028754,
-70.785,46.205,QC,8.6,,,9.4,,2016-10-19 00:00:00,2.4,,M,,0,,7028754.2016.10.19,,19,14.7,,0,BEAUCEVILLE,,0,,,M,,,2016,,10,0,,7028754,
-70.785,46.205,QC,4.7,,,13.3,,2016-10-20 00:00:00,-0.5,,M,,0,,7028754.2016.10.20,,20,9.9,,0,BEAUCEVILLE,,18,,,M,,,2016,,10,0,,7028754,
-70.785,46.205,QC,11.2,,,6.8,,2016-10-21 00:00:00,7.3,,M,,0,,7028754.2016.10.21,,21,15.1,,0,BEAUCEVILLE,,70,,,M,,,2016,,10,0,,7028754,
-70.785,46.205,QC,6.1,,,11.9,,2016-10-22 00:00:00,3,,M,,25,,7028754.2016.10.22,,22,9.1,,0,BEAUCEVILLE,,53,,,M,,,2016,,10,37,,7028754,
-70.785,46.205,QC,2.8,,,15.2,,2016-10-23 00:00:00,0.7,,M,,27,,7028754.2016.10.23,,23,4.8,,0,BEAUCEVILLE,,8,,,M,,,2016,,10,41,,7028754,
-70.785,46.205,QC,2.6,,,15.4,,2016-10-24 00:00:00,0.7,,M,,30,,7028754.2016.10.24,,24,4.5,,0,BEAUCEVILLE,,1,,,M,,,2016,,10,35,,7028754,
-70.785,46.205,QC,2,,,16,,2016-10-25 00:00:00,-0.4,,M,,32,,7028754.2016.10.25,,25,4.4,,0,BEAUCEVILLE,,0,,,M,,,2016,,10,32,,7028754,
-70.785,46.205,QC,0.9,,,17.1,,2016-10-26 00:00:00,-0.7,,M,,0,,7028754.2016.10.26,,26,2.5,,0,BEAUCEVILLE,,1,,,M,,,2016,,10,0,,7028754,
-70.785,46.205,QC,2.1,,,15.9,,2016-10-27 00:00:00,0,,M,,12,,7028754.2016.10.27,,27,4.1,,0,BEAUCEVILLE,,0,,,M,,,2016,,10,35,,7028754,
-70.785,46.205,QC,2.2,,,15.8,,2016-10-28 00:00:00,0.1,,M,,0,,7028754.2016.10.28,,28,4.2,,0,BEAUCEVILLE,,5,,,M,,,2016,,10,0,,7028754,
-70.785,46.205,QC,2.9,,,15.1,,2016-10-29 00:00:00,1.5,,M,,0,,7028754.2016.10.29,,29,4.3,,0,BEAUCEVILLE,,8,,,M,,,2016,,10,0,,7028754,
-70.785,46.205,QC,3.4,,,14.6,,2016-10-30 00:00:00,2.2,,M,,0,,7028754.2016.10.30,,30,4.6,,0,BEAUCEVILLE,,0,,,M,,,2016,,10,0,,7028754,
-70.785,46.205,QC,0.9,,,17.1,,2016-10-31 00:00:00,-0.7,,M,,0,,7028754.2016.10.31,,31,2.5,,0,BEAUCEVILLE,,0,,,M,,,2016,,10,0,,7028754,
-70.785,46.205,QC,3,,,15,,2016-11-01 00:00:00,-1.6,,M,,0,,7028754.2016.11.1,,1,7.6,,0,BEAUCEVILLE,,12,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,7.1,,,10.9,,2016-11-02 00:00:00,3.3,,M,,0,,7028754.2016.11.2,,2,10.8,,0,BEAUCEVILLE,,0,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,5.6,,,12.4,,2016-11-03 00:00:00,3.8,,M,,0,,7028754.2016.11.3,,3,7.3,,0,BEAUCEVILLE,,7,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,1.3,,,16.7,,2016-11-04 00:00:00,-2.3,,M,,0,,7028754.2016.11.4,,4,4.8,,0,BEAUCEVILLE,,0,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,0.6,,,17.4,,2016-11-05 00:00:00,-2.8,,M,,0,,7028754.2016.11.5,,5,3.9,,0,BEAUCEVILLE,,0,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,0.5,,,17.5,,2016-11-06 00:00:00,-4.1,,M,,0,,7028754.2016.11.6,,6,5,,0,BEAUCEVILLE,,0,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,1.3,,,16.7,,2016-11-07 00:00:00,-5.5,,M,,0,,7028754.2016.11.7,,7,8.1,,0,BEAUCEVILLE,,0,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,6.2,,,11.8,,2016-11-08 00:00:00,-2.6,,M,,0,,7028754.2016.11.8,,8,14.9,,0,BEAUCEVILLE,,0,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,3.7,,,14.3,,2016-11-09 00:00:00,0.5,,M,,0,,7028754.2016.11.9,,9,6.9,,0,BEAUCEVILLE,,0,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,2.8,,,15.2,,2016-11-10 00:00:00,-2.3,,M,,0,,7028754.2016.11.10,,10,7.9,,0,BEAUCEVILLE,,0,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,2.9,,,15.1,,2016-11-11 00:00:00,-3.1,,M,,30,,7028754.2016.11.11,,11,8.9,,0,BEAUCEVILLE,,3,,,M,,,2016,,11,48,,7028754,
-70.785,46.205,QC,0.6,,,17.4,,2016-11-12 00:00:00,-3.5,,M,,23,,7028754.2016.11.12,,12,4.7,,0,BEAUCEVILLE,,0,,,M,,,2016,,11,44,,7028754,
-70.785,46.205,QC,5.7,,,12.3,,2016-11-13 00:00:00,0.6,,M,,25,,7028754.2016.11.13,,13,10.7,,0,BEAUCEVILLE,,0,,,M,,,2016,,11,37,,7028754,
-70.785,46.205,QC,6.6,,,11.4,,2016-11-14 00:00:00,1,,M,,0,,7028754.2016.11.14,,14,12.1,,0,BEAUCEVILLE,,0,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,6.1,,,11.9,,2016-11-15 00:00:00,-0.9,,M,,0,,7028754.2016.11.15,,15,13,,0,BEAUCEVILLE,,6,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,7.5,,,10.5,,2016-11-16 00:00:00,5.3,,M,,9,,7028754.2016.11.16,,16,9.7,,0,BEAUCEVILLE,,33,,,M,,,2016,,11,39,,7028754,
-70.785,46.205,QC,6.3,,,11.7,,2016-11-17 00:00:00,4.8,,M,,0,,7028754.2016.11.17,,17,7.8,,0,BEAUCEVILLE,,0,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,3.4,,,14.6,,2016-11-18 00:00:00,1.2,,M,,0,,7028754.2016.11.18,,18,5.5,,0,BEAUCEVILLE,,0,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,6.9,,,11.1,,2016-11-19 00:00:00,-1.2,,M,,0,,7028754.2016.11.19,,19,14.9,,0,BEAUCEVILLE,,1,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,3.5,,,14.5,,2016-11-20 00:00:00,0.1,,M,,16,,7028754.2016.11.20,,20,6.8,,0,BEAUCEVILLE,,15,,,M,,,2016,,11,35,,7028754,
-70.785,46.205,QC,-1.6,,,19.6,,2016-11-21 00:00:00,-3.2,,M,,0,,7028754.2016.11.21,,21,0.1,,0,BEAUCEVILLE,,4,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,-2.3,,,20.3,,2016-11-22 00:00:00,-3.2,,M,,29,,7028754.2016.11.22,,22,-1.4,,0,BEAUCEVILLE,,2,,,M,,,2016,,11,37,,7028754,
-70.785,46.205,QC,-1.8,,,19.8,,2016-11-23 00:00:00,-3.5,,M,,29,,7028754.2016.11.23,,23,-0.1,,0,BEAUCEVILLE,,0,,,M,,,2016,,11,33,,7028754,
-70.785,46.205,QC,-1.8,,,19.8,,2016-11-24 00:00:00,-2.7,,M,,0,,7028754.2016.11.24,,24,-0.8,,0,BEAUCEVILLE,,2,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,-0.9,,,18.9,,2016-11-25 00:00:00,-2.1,,M,,0,,7028754.2016.11.25,,25,0.3,,0,BEAUCEVILLE,,6,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,1.1,,,16.9,,2016-11-26 00:00:00,-0.2,,M,,0,,7028754.2016.11.26,,26,2.4,,0,BEAUCEVILLE,,0,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,0,,,18,,2016-11-27 00:00:00,-0.8,,M,,0,,7028754.2016.11.27,,27,0.8,,0,BEAUCEVILLE,,2,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,-2.6,,,20.6,,2016-11-28 00:00:00,-4.6,,M,,0,,7028754.2016.11.28,,28,-0.5,,0,BEAUCEVILLE,,0,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,-1.2,,,19.2,,2016-11-29 00:00:00,-3.6,,M,,0,,7028754.2016.11.29,,29,1.3,,0,BEAUCEVILLE,,10,,,M,,,2016,,11,0,,7028754,
-70.785,46.205,QC,1.2,,,16.8,,2016-11-30 00:00:00,-0.1,,M,,12,,7028754.2016.11.30,,30,2.4,,0,BEAUCEVILLE,,2,,,M,,,2016,,11,32,,7028754,
-70.785,46.205,QC,0.2,,,17.8,,2016-12-01 00:00:00,-0.1,,M,,12,,7028754.2016.12.1,,1,0.5,,0,BEAUCEVILLE,,21,,,M,,,2016,,12,43,,7028754,
-70.785,46.205,QC,1.2,,,16.8,,2016-12-02 00:00:00,-0.6,,M,,0,,7028754.2016.12.2,,2,2.9,,0,BEAUCEVILLE,,4,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-1.9,,,19.9,,2016-12-03 00:00:00,-3.2,,M,,0,,7028754.2016.12.3,,3,-0.6,,0,BEAUCEVILLE,,1,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-7.5,,,25.5,,2016-12-04 00:00:00,-11.7,,M,,0,,7028754.2016.12.4,,4,-3.2,,0,BEAUCEVILLE,,0,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-9.1,,,27.1,,2016-12-05 00:00:00,-12.9,,M,,0,,7028754.2016.12.5,,5,-5.2,,0,BEAUCEVILLE,,2,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-4.6,,,22.6,,2016-12-06 00:00:00,-5.5,,M,,0,,7028754.2016.12.6,,6,-3.7,,0,BEAUCEVILLE,,0,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-2.1,,,20.1,,2016-12-07 00:00:00,-5.6,,M,,0,,7028754.2016.12.7,,7,1.4,,0,BEAUCEVILLE,,0,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-1.9,,,19.9,,2016-12-08 00:00:00,-5.1,,M,,0,,7028754.2016.12.8,,8,1.3,,0,BEAUCEVILLE,,0,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-8.8,,,26.8,,2016-12-09 00:00:00,-12.7,,M,,33,,7028754.2016.12.9,,9,-4.9,,0,BEAUCEVILLE,,2,,,M,,,2016,,12,39,,7028754,
-70.785,46.205,QC,-11.5,,,29.5,,2016-12-10 00:00:00,-14.2,,M,,28,,7028754.2016.12.10,,10,-8.8,,0,BEAUCEVILLE,,0,,,M,,,2016,,12,33,,7028754,
-70.785,46.205,QC,-11,,,29,,2016-12-11 00:00:00,-14.5,,M,,0,,7028754.2016.12.11,,11,-7.4,,0,BEAUCEVILLE,,0,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-9.8,,,27.8,,2016-12-12 00:00:00,-12.6,,M,,12,,7028754.2016.12.12,,12,-7,,0,BEAUCEVILLE,,14,,,M,,,2016,,12,33,,7028754,
-70.785,46.205,QC,-7.6,,,25.6,,2016-12-13 00:00:00,-10.4,,M,,28,,7028754.2016.12.13,,13,-4.8,,0,BEAUCEVILLE,,2,,,M,,,2016,,12,32,,7028754,
-70.785,46.205,QC,-7.1,,,25.1,,2016-12-14 00:00:00,-11.9,,M,,0,,7028754.2016.12.14,,14,-2.2,,0,BEAUCEVILLE,,0,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-16.7,,,34.7,,2016-12-15 00:00:00,-24.3,,M,,31,,7028754.2016.12.15,,15,-9,,0,BEAUCEVILLE,,4,,,M,,,2016,,12,37,,7028754,
-70.785,46.205,QC,-23.1,,,41.1,,2016-12-16 00:00:00,-26.8,,M,,30,,7028754.2016.12.16,,16,-19.4,,0,BEAUCEVILLE,,0,,,M,,,2016,,12,35,,7028754,
-70.785,46.205,QC,-16.6,,,34.6,,2016-12-17 00:00:00,-24.9,,M,,0,,7028754.2016.12.17,,17,-8.3,,0,BEAUCEVILLE,,4,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-8.4,,,26.4,,2016-12-18 00:00:00,-16.5,,M,,0,,7028754.2016.12.18,,18,-0.3,,0,BEAUCEVILLE,,3,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-20.3,,,38.3,,2016-12-19 00:00:00,-25.2,,M,,0,,7028754.2016.12.19,,19,-15.3,,0,BEAUCEVILLE,,0,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-16.2,,,34.2,,2016-12-20 00:00:00,-25.8,,M,,0,,7028754.2016.12.20,,20,-6.6,,0,BEAUCEVILLE,,0,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-4.4,,,22.4,,2016-12-21 00:00:00,-8.6,,M,,0,,7028754.2016.12.21,,21,-0.2,,0,BEAUCEVILLE,,0,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-1.4,,,19.4,,2016-12-22 00:00:00,-2.8,,M,,0,,7028754.2016.12.22,,22,0,,0,BEAUCEVILLE,,4,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-1.9,,,19.9,,2016-12-23 00:00:00,-4.5,,M,,0,,7028754.2016.12.23,,23,0.7,,0,BEAUCEVILLE,,0,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-0.9,,,18.9,,2016-12-24 00:00:00,-3.1,,M,,0,,7028754.2016.12.24,,24,1.4,,0,BEAUCEVILLE,,2,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-8.3,,,26.3,,2016-12-25 00:00:00,-17.9,,M,,31,,7028754.2016.12.25,,25,1.3,,0,BEAUCEVILLE,,0,,,M,,,2016,,12,44,,7028754,
-70.785,46.205,QC,-11.2,,,29.2,,2016-12-26 00:00:00,-20.8,,M,,0,,7028754.2016.12.26,,26,-1.5,,0,BEAUCEVILLE,,7,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,2,,,16,,2016-12-27 00:00:00,-1.5,,M,,28,,7028754.2016.12.27,,27,5.5,,0,BEAUCEVILLE,,14,,,M,,,2016,,12,43,,7028754,
-70.785,46.205,QC,-6,,,24,,2016-12-28 00:00:00,-11.2,,M,,0,,7028754.2016.12.28,,28,-0.8,,0,BEAUCEVILLE,,0,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-9.4,,,27.4,,2016-12-29 00:00:00,-15.9,,M,,0,,7028754.2016.12.29,,29,-2.9,,0,BEAUCEVILLE,,11,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-7.5,,,25.5,,2016-12-30 00:00:00,-12,,M,,28,,7028754.2016.12.30,,30,-2.9,,0,BEAUCEVILLE,,13,,,M,,,2016,,12,41,,7028754,
-70.785,46.205,QC,-12.8,,,30.8,,2016-12-31 00:00:00,-18,,M,,0,,7028754.2016.12.31,,31,-7.6,,0,BEAUCEVILLE,,4,,,M,,,2016,,12,0,,7028754,
-70.785,46.205,QC,-6.1,,,24.1,,2017-01-01 00:00:00,-10.7,,M,,30,,7028754.2017.1.1,,1,-1.5,,0,BEAUCEVILLE,,3,,,M,,,2017,,1,32,,7028754,
-70.785,46.205,QC,-9.3,,,27.3,,2017-01-02 00:00:00,-14.5,,M,,0,,7028754.2017.1.2,,2,-4.1,,0,BEAUCEVILLE,,0,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-8.5,,,26.5,,2017-01-03 00:00:00,-15.7,,M,,10,,7028754.2017.1.3,,3,-1.3,,0,BEAUCEVILLE,,12,,,M,,,2017,,1,37,,7028754,
-70.785,46.205,QC,-2.7,,,20.7,,2017-01-04 00:00:00,-5.8,,M,,26,,7028754.2017.1.4,,4,0.4,,0,BEAUCEVILLE,,8,,,M,,,2017,,1,37,,7028754,
-70.785,46.205,QC,-9,,,27,,2017-01-05 00:00:00,-12.8,,M,,25,,7028754.2017.1.5,,5,-5.2,,0,BEAUCEVILLE,,2,,,M,,,2017,,1,56,,7028754,
-70.785,46.205,QC,-15,,,33,,2017-01-06 00:00:00,-20.4,,M,,0,,7028754.2017.1.6,,6,-9.6,,0,BEAUCEVILLE,,0,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-16.4,,,34.4,,2017-01-07 00:00:00,-23.8,,M,,0,,7028754.2017.1.7,,7,-8.9,,0,BEAUCEVILLE,,0,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-18.1,,,36.1,,2017-01-08 00:00:00,-23.4,,M,,0,,7028754.2017.1.8,,8,-12.8,,0,BEAUCEVILLE,,0,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-20.3,,,38.3,,2017-01-09 00:00:00,-25.8,,M,,0,,7028754.2017.1.9,,9,-14.8,,0,BEAUCEVILLE,,0,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-10.9,,,28.9,,2017-01-10 00:00:00,-22.5,,M,,16,,7028754.2017.1.10,,10,0.8,,0,BEAUCEVILLE,,5.1,,,M,,,2017,,1,43,,7028754,
-70.785,46.205,QC,1.6,,,16.4,,2017-01-11 00:00:00,-1.7,,M,,17,,7028754.2017.1.11,,11,4.8,,0,BEAUCEVILLE,,9,,,M,,,2017,,1,43,,7028754,
-70.785,46.205,QC,3.9,,,14.1,,2017-01-12 00:00:00,0.5,,M,,0,,7028754.2017.1.12,,12,7.2,,0,BEAUCEVILLE,,2,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-8.5,,,26.5,,2017-01-13 00:00:00,-18.7,,M,,28,,7028754.2017.1.13,,13,1.8,,0,BEAUCEVILLE,,1,,,M,,,2017,,1,57,,7028754,
-70.785,46.205,QC,-16.6,,,34.6,,2017-01-14 00:00:00,-23,,M,,0,,7028754.2017.1.14,,14,-10.1,,0,BEAUCEVILLE,,0,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-14.3,,,32.3,,2017-01-15 00:00:00,-20.2,,M,,30,,7028754.2017.1.15,,15,-8.4,,0,BEAUCEVILLE,,0,,,M,,,2017,,1,35,,7028754,
-70.785,46.205,QC,-10.1,,,28.1,,2017-01-16 00:00:00,-19.9,,M,,0,,7028754.2017.1.16,,16,-0.2,,0,BEAUCEVILLE,,1,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-5.2,,,23.2,,2017-01-17 00:00:00,-9.2,,M,,0,,7028754.2017.1.17,,17,-1.1,,0,BEAUCEVILLE,,0,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-6.3,,,24.3,,2017-01-18 00:00:00,-9.7,,M,,0,,7028754.2017.1.18,,18,-2.8,,0,BEAUCEVILLE,,3,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-2.3,,,20.3,,2017-01-19 00:00:00,-4.6,,M,,0,,7028754.2017.1.19,,19,0,,0,BEAUCEVILLE,,2,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-0.7,,,18.7,,2017-01-20 00:00:00,-1.8,,M,,0,,7028754.2017.1.20,,20,0.4,,0,BEAUCEVILLE,,0,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-0.3,,,18.3,,2017-01-21 00:00:00,-2.1,,M,,0,,7028754.2017.1.21,,21,1.5,,0,BEAUCEVILLE,,0,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-1.9,,,19.9,,2017-01-22 00:00:00,-4.1,,M,,0,,7028754.2017.1.22,,22,0.3,,0,BEAUCEVILLE,,1,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-3.4,,,21.4,,2017-01-23 00:00:00,-5.1,,M,,0,,7028754.2017.1.23,,23,-1.7,,0,BEAUCEVILLE,,0,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-3.7,,,21.7,,2017-01-24 00:00:00,-5.1,,M,,9,,7028754.2017.1.24,,24,-2.3,,0,BEAUCEVILLE,,28,,,M,,,2017,,1,37,,7028754,
-70.785,46.205,QC,-2.5,,,20.5,,2017-01-25 00:00:00,-4.1,,M,,0,,7028754.2017.1.25,,25,-0.8,,0,BEAUCEVILLE,,4,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-1.4,,,19.4,,2017-01-26 00:00:00,-4.1,,M,,26,,7028754.2017.1.26,,26,1.3,,0,BEAUCEVILLE,,5,,,M,,,2017,,1,39,,7028754,
-70.785,46.205,QC,-5.1,,,23.1,,2017-01-27 00:00:00,-7,,M,,27,,7028754.2017.1.27,,27,-3.1,,0,BEAUCEVILLE,,6,,,M,,,2017,,1,35,,7028754,
-70.785,46.205,QC,-4.4,,,22.4,,2017-01-28 00:00:00,-6.9,,M,,28,,7028754.2017.1.28,,28,-1.8,,0,BEAUCEVILLE,,2,,,M,,,2017,,1,37,,7028754,
-70.785,46.205,QC,-5.9,,,23.9,,2017-01-29 00:00:00,-11.4,,M,,0,,7028754.2017.1.29,,29,-0.3,,0,BEAUCEVILLE,,0,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-11.5,,,29.5,,2017-01-30 00:00:00,-16.8,,M,,0,,7028754.2017.1.30,,30,-6.2,,0,BEAUCEVILLE,,2,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-15.4,,,33.4,,2017-01-31 00:00:00,-21.8,,M,,0,,7028754.2017.1.31,,31,-9,,0,BEAUCEVILLE,,0,,,M,,,2017,,1,0,,7028754,
-70.785,46.205,QC,-16.5,,,34.5,,2017-02-01 00:00:00,-26,,M,,0,,7028754.2017.2.1,,1,-7,,0,BEAUCEVILLE,,2,,,M,,,2017,,2,0,,7028754,
-70.785,46.205,QC,-9.5,,,27.5,,2017-02-02 00:00:00,-13.7,,M,,26,,7028754.2017.2.2,,2,-5.3,,0,BEAUCEVILLE,,0,,,M,,,2017,,2,37,,7028754,
-70.785,46.205,QC,-14,,,32,,2017-02-03 00:00:00,-19,,M,,31,,7028754.2017.2.3,,3,-9,,0,BEAUCEVILLE,,0,,,M,,,2017,,2,32,,7028754,
-70.785,46.205,QC,-13.9,,,31.9,,2017-02-04 00:00:00,-20.6,,M,,25,,7028754.2017.2.4,,4,-7.2,,0,BEAUCEVILLE,,3,,,M,,,2017,,2,33,,7028754,
-70.785,46.205,QC,-5.5,,,23.5,,2017-02-05 00:00:00,-8.6,,M,,28,,7028754.2017.2.5,,5,-2.3,,0,BEAUCEVILLE,,5,,,M,,,2017,,2,35,,7028754,
-70.785,46.205,QC,-12,,,30,,2017-02-06 00:00:00,-18,,M,,33,,7028754.2017.2.6,,6,-5.9,,0,BEAUCEVILLE,,0,,,M,,,2017,,2,39,,7028754,
-70.785,46.205,QC,-14.8,,,32.8,,2017-02-07 00:00:00,-20.4,,M,,11,,7028754.2017.2.7,,7,-9.1,,0,BEAUCEVILLE,,8,,,M,,,2017,,2,41,,7028754,
-70.785,46.205,QC,-5.1,,,23.1,,2017-02-08 00:00:00,-12.2,,M,,31,,7028754.2017.2.8,,8,2.1,,0,BEAUCEVILLE,,8.1,,,M,,,2017,,2,43,,7028754,
-70.785,46.205,QC,-15.4,,,33.4,,2017-02-09 00:00:00,-18.7,,M,,0,,7028754.2017.2.9,,9,-12.1,,0,BEAUCEVILLE,,0,,,M,,,2017,,2,0,,7028754,
-70.785,46.205,QC,-18.1,,,36.1,,2017-02-10 00:00:00,-21.1,,M,,34,,7028754.2017.2.10,,10,-15,,0,BEAUCEVILLE,,0,,,M,,,2017,,2,43,,7028754,
-70.785,46.205,QC,-16.9,,,34.9,,2017-02-11 00:00:00,-21.4,,M,,0,,7028754.2017.2.11,,11,-12.4,,0,BEAUCEVILLE,,0,,,M,,,2017,,2,0,,7028754,
-70.785,46.205,QC,-13.8,,,31.8,,2017-02-12 00:00:00,-22.4,,M,,12,,7028754.2017.2.12,,12,-5.2,,0,BEAUCEVILLE,,7,,,M,,,2017,,2,33,,7028754,
-70.785,46.205,QC,-9.7,,,27.7,,2017-02-13 00:00:00,-13.5,,M,,3,,7028754.2017.2.13,,13,-5.9,,0,BEAUCEVILLE,,8,,,M,,,2017,,2,43,,7028754,
-70.785,46.205,QC,-12,,,30,,2017-02-14 00:00:00,-18.6,,M,,0,,7028754.2017.2.14,,14,-5.4,,0,BEAUCEVILLE,,0,,,M,,,2017,,2,0,,7028754,
