x,y,MEAN_TEMPERATURE,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,LOCAL_DATE,DIRECTION_MAX_GUST_FLAG,CLIMATE_IDENTIFIER,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS_FLAG,PROVINCE_CODE,MIN_TEMPERATURE,ID,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,DIRECTION_MAX_GUST,LOCAL_MONTH,HEATING_DEGREE_DAYS,LOCAL_DAY,MAX_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,SNOW_ON_GROUND_FLAG,SPEED_MAX_GUST,LOCAL_YEAR,MAX_TEMPERATURE,TOTAL_SNOW,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,STATION_NAME
-70.53333333333333,46.75,4.7,,,1935-04-30 00:00:00,,7050240,,,,QC,4.4,7050240.1935.4.30,,,,,,4,13.3,30,,,15.2,,15.2,,,,1935,5,0,,0,ARMAGH
-70.53333333333333,46.75,-0.9,,,1935-05-01 00:00:00,,7050240,,,,QC,-1.1,7050240.1935.5.1,,,,,,5,18.9,1,,,14.7,,12.2,,,,1935,-0.6,2.5,,0,ARMAGH
-70.53333333333333,46.75,-1.7,,,1935-05-02 00:00:00,,7050240,,,,QC,-5.6,7050240.1935.5.2,,,,,,5,19.7,2,,,0,,0,,,,1935,2.2,0,,0,ARMAGH
-70.53333333333333,46.75,3.1,,,1935-05-03 00:00:00,,7050240,,,,QC,-1.1,7050240.1935.5.3,,,,,,5,14.9,3,,,0,,0,,,,1935,7.2,0,,0,ARMAGH
-70.53333333333333,46.75,5,,,1935-05-04 00:00:00,,7050240,,,,QC,0.6,7050240.1935.5.4,,,,,,5,13,4,,,0,,0,,,,1935,9.4,0,,0,ARMAGH
-70.53333333333333,46.75,9.5,,,1935-05-05 00:00:00,,7050240,,,,QC,2.2,7050240.1935.5.5,,,,,,5,8.5,5,,,8.1,,8.1,,,,1935,16.7,0,,0,ARMAGH
-70.53333333333333,46.75,5.6,,,1935-05-06 00:00:00,,7050240,,,,QC,2.2,7050240.1935.5.6,,,,,,5,12.4,6,,,0,,0,,,,1935,8.9,0,,0,ARMAGH
-70.53333333333333,46.75,5.9,,,1935-05-07 00:00:00,,7050240,,,,QC,1.7,7050240.1935.5.7,,,,,,5,12.1,7,,,0,,0,,,,1935,10,0,,0,ARMAGH
-70.53333333333333,46.75,9.4,,,1935-05-08 00:00:00,,7050240,,,,QC,4.4,7050240.1935.5.8,,,,,,5,8.6,8,,,8.4,,8.4,,,,1935,14.4,0,,0,ARMAGH
-70.53333333333333,46.75,12.2,,,1935-05-09 00:00:00,,7050240,,,,QC,5,7050240.1935.5.9,,,,,,5,5.8,9,,,0,,0,,,,1935,19.4,0,,0,ARMAGH
-70.53333333333333,46.75,13.9,,,1935-05-10 00:00:00,,7050240,,,,QC,8.3,7050240.1935.5.10,,,,,,5,4.1,10,,,1.3,,1.3,,,,1935,19.4,0,,0,ARMAGH
-70.53333333333333,46.75,9.2,,,1935-05-11 00:00:00,,7050240,,,,QC,7.2,7050240.1935.5.11,,,,,,5,8.8,11,,,5.8,,5.8,,,,1935,11.1,0,,0,ARMAGH
-70.53333333333333,46.75,8.6,,,1935-05-12 00:00:00,,7050240,,,,QC,2.8,7050240.1935.5.12,,,,,,5,9.4,12,,,0,,0,,,,1935,14.4,0,,0,ARMAGH
-70.53333333333333,46.75,8.6,,,1935-05-13 00:00:00,,7050240,,,,QC,0,7050240.1935.5.13,,,,,,5,9.4,13,,,0,,0,,,,1935,17.2,0,,0,ARMAGH
-70.53333333333333,46.75,9.2,,,1935-05-14 00:00:00,,7050240,,,,QC,7.8,7050240.1935.5.14,,,,,,5,8.8,14,,,0,,0,,,,1935,10.6,0,,0,ARMAGH
-70.53333333333333,46.75,5.3,,,1935-05-15 00:00:00,,7050240,,,,QC,1.7,7050240.1935.5.15,,,,,,5,12.7,15,,,0,,0,,,,1935,8.9,0,,0,ARMAGH
-70.53333333333333,46.75,6.7,,,1935-05-16 00:00:00,,7050240,,,,QC,2.8,7050240.1935.5.16,,,,,,5,11.3,16,,,8.6,,8.6,,,,1935,10.6,0,,0,ARMAGH
-70.53333333333333,46.75,4.2,,,1935-05-17 00:00:00,,7050240,,,,QC,0.6,7050240.1935.5.17,,,,,,5,13.8,17,,,0,,0,,,,1935,7.8,0,,0,ARMAGH
-70.53333333333333,46.75,5.3,,,1935-05-18 00:00:00,,7050240,,,,QC,3.3,7050240.1935.5.18,,,,,,5,12.7,18,,,0,,0,,,,1935,7.2,0,,0,ARMAGH
-70.53333333333333,46.75,8.4,,,1935-05-19 00:00:00,,7050240,,,,QC,3.9,7050240.1935.5.19,,,,,,5,9.6,19,,,2,,2,,,,1935,12.8,0,,0,ARMAGH
-70.53333333333333,46.75,7.5,,,1935-05-20 00:00:00,,7050240,,,,QC,3.9,7050240.1935.5.20,,,,,,5,10.5,20,,,0,,0,,,,1935,11.1,0,,0,ARMAGH
-70.53333333333333,46.75,5.3,,,1935-05-21 00:00:00,,7050240,,,,QC,0.6,7050240.1935.5.21,,,,,,5,12.7,21,,,0,,0,,,,1935,10,0,,0,ARMAGH
-70.53333333333333,46.75,3.9,,,1935-05-22 00:00:00,,7050240,,,,QC,0,7050240.1935.5.22,,,,,,5,14.1,22,,,2.3,,2.3,,,,1935,7.8,0,,0,ARMAGH
-70.53333333333333,46.75,7.8,,,1935-05-23 00:00:00,,7050240,,,,QC,2.2,7050240.1935.5.23,,,,,,5,10.2,23,,,0,,0,,,,1935,13.3,0,,0,ARMAGH
-70.53333333333333,46.75,9.8,,,1935-05-24 00:00:00,,7050240,,,,QC,2.8,7050240.1935.5.24,,,,,,5,8.2,24,,,0,,0,,,,1935,16.7,0,,0,ARMAGH
-70.53333333333333,46.75,13.4,,,1935-05-25 00:00:00,,7050240,,,,QC,6.7,7050240.1935.5.25,,,,,,5,4.6,25,,,0,,0,,,,1935,20,0,,0,ARMAGH
-70.53333333333333,46.75,15.3,,,1935-05-26 00:00:00,,7050240,,,,QC,6.1,7050240.1935.5.26,,,,,,5,2.7,26,,,0,,0,,,,1935,24.4,0,,0,ARMAGH
-70.53333333333333,46.75,17.5,,,1935-05-27 00:00:00,,7050240,,,,QC,11.1,7050240.1935.5.27,,,,,,5,0.5,27,,,0,,0,,,,1935,23.9,0,,0,ARMAGH
-70.53333333333333,46.75,15.9,,,1935-05-28 00:00:00,,7050240,,,,QC,12.8,7050240.1935.5.28,,,,,,5,2.1,28,,,0,,0,,,,1935,18.9,0,,0,ARMAGH
-70.53333333333333,46.75,17.5,,,1935-05-29 00:00:00,,7050240,,,,QC,12.8,7050240.1935.5.29,,,,,,5,0.5,29,,,17.3,,17.3,,,,1935,22.2,0,,0,ARMAGH
-70.53333333333333,46.75,16.4,,,1935-05-30 00:00:00,,7050240,,,,QC,11.7,7050240.1935.5.30,,,,,,5,1.6,30,,,0,,0,,,,1935,21.1,0,,0,ARMAGH
-70.53333333333333,46.75,12.8,,,1935-05-31 00:00:00,,7050240,,,,QC,10,7050240.1935.5.31,,,,,,5,5.2,31,,,5.3,,5.3,,,,1935,15.6,0,,0,ARMAGH
-70.53333333333333,46.75,15,,,1935-06-01 00:00:00,,7050240,,,,QC,7.2,7050240.1935.6.1,,,,,,6,3,1,,,0,,0,,,,1935,22.8,0,,0,ARMAGH
-70.53333333333333,46.75,20.3,,,1935-06-02 00:00:00,,7050240,,,,QC,13.3,7050240.1935.6.2,,,,,,6,0,2,,,0,,0,,,,1935,27.2,0,,2.3,ARMAGH
-70.53333333333333,46.75,21.4,,,1935-06-03 00:00:00,,7050240,,,,QC,14.4,7050240.1935.6.3,,,,,,6,0,3,,,0,,0,,,,1935,28.3,0,,3.4,ARMAGH
-70.53333333333333,46.75,23.1,,,1935-06-04 00:00:00,,7050240,,,,QC,18.3,7050240.1935.6.4,,,,,,6,0,4,,,0,,0,,,,1935,27.8,0,,5.1,ARMAGH
-70.53333333333333,46.75,17.5,,,1935-06-05 00:00:00,,7050240,,,,QC,15.6,7050240.1935.6.5,,,,,,6,0.5,5,,,14.2,,14.2,,,,1935,19.4,0,,0,ARMAGH
-70.53333333333333,46.75,16.7,,,1935-06-06 00:00:00,,7050240,,,,QC,13.9,7050240.1935.6.6,,,,,,6,1.3,6,,,4.3,,4.3,,,,1935,19.4,0,,0,ARMAGH
-70.53333333333333,46.75,19.5,,,1935-06-07 00:00:00,,7050240,,,,QC,13.9,7050240.1935.6.7,,,,,,6,0,7,,,4.3,,4.3,,,,1935,25,0,,1.5,ARMAGH
-70.53333333333333,46.75,15,,,1935-06-08 00:00:00,,7050240,,,,QC,11.1,7050240.1935.6.8,,,,,,6,3,8,,,14.7,,14.7,,,,1935,18.9,0,,0,ARMAGH
-70.53333333333333,46.75,15.9,,,1935-06-09 00:00:00,,7050240,,,,QC,11.7,7050240.1935.6.9,,,,,,6,2.1,9,,,0,,0,,,,1935,20,0,,0,ARMAGH
-70.53333333333333,46.75,13.6,,,1935-06-10 00:00:00,,7050240,,,,QC,11.1,7050240.1935.6.10,,,,,,6,4.4,10,,,9.4,,9.4,,,,1935,16.1,0,,0,ARMAGH
-70.53333333333333,46.75,16.1,,,1935-06-11 00:00:00,,7050240,,,,QC,14.4,7050240.1935.6.11,,,,,,6,1.9,11,,,11.7,,11.7,,,,1935,17.8,0,,0,ARMAGH
-70.53333333333333,46.75,16.7,,,1935-06-12 00:00:00,,7050240,,,,QC,13.3,7050240.1935.6.12,,,,,,6,1.3,12,,,0,,0,,,,1935,20,0,,0,ARMAGH
-70.53333333333333,46.75,15.3,,,1935-06-13 00:00:00,,7050240,,,,QC,9.4,7050240.1935.6.13,,,,,,6,2.7,13,,,0,,0,,,,1935,21.1,0,,0,ARMAGH
-70.53333333333333,46.75,14.8,,,1935-06-14 00:00:00,,7050240,,,,QC,8.9,7050240.1935.6.14,,,,,,6,3.2,14,,,10.7,,10.7,,,,1935,20.6,0,,0,ARMAGH
-70.53333333333333,46.75,14.5,,,1935-06-15 00:00:00,,7050240,,,,QC,10,7050240.1935.6.15,,,,,,6,3.5,15,,,11.4,,11.4,,,,1935,18.9,0,,0,ARMAGH
-70.53333333333333,46.75,15.6,,,1935-06-16 00:00:00,,7050240,,,,QC,11.1,7050240.1935.6.16,,,,,,6,2.4,16,,,0,,0,,,,1935,20,0,,0,ARMAGH
-70.53333333333333,46.75,15.3,,,1935-06-17 00:00:00,,7050240,,,,QC,13.3,7050240.1935.6.17,,,,,,6,2.7,17,,,13,,13,,,,1935,17.2,0,,0,ARMAGH
-70.53333333333333,46.75,14.2,,,1935-06-18 00:00:00,,7050240,,,,QC,8.9,7050240.1935.6.18,,,,,,6,3.8,18,,,0,,0,,,,1935,19.4,0,,0,ARMAGH
-70.53333333333333,46.75,13.4,,,1935-06-19 00:00:00,,7050240,,,,QC,11.7,7050240.1935.6.19,,,,,,6,4.6,19,,,0,,0,,,,1935,15,0,,0,ARMAGH
-70.53333333333333,46.75,11.7,,,1935-06-20 00:00:00,,7050240,,,,QC,8.9,7050240.1935.6.20,,,,,,6,6.3,20,,,14,,14,,,,1935,14.4,0,,0,ARMAGH
-70.53333333333333,46.75,16.9,,,1935-06-21 00:00:00,,7050240,,,,QC,14.4,7050240.1935.6.21,,,,,,6,1.1,21,,,1.3,,1.3,,,,1935,19.4,0,,0,ARMAGH
-70.53333333333333,46.75,17.5,,,1935-06-22 00:00:00,,7050240,,,,QC,15,7050240.1935.6.22,,,,,,6,0.5,22,,,12.2,,12.2,,,,1935,20,0,,0,ARMAGH
-70.53333333333333,46.75,17.2,,,1935-06-23 00:00:00,,7050240,,,,QC,13.3,7050240.1935.6.23,,,,,,6,0.8,23,,,9.1,,9.1,,,,1935,21.1,0,,0,ARMAGH
-70.53333333333333,46.75,18.6,,,1935-06-24 00:00:00,,7050240,,,,QC,13.3,7050240.1935.6.24,,,,,,6,0,24,,,0,,0,,,,1935,23.9,0,,0.6,ARMAGH
-70.53333333333333,46.75,18.9,,,1935-06-25 00:00:00,,7050240,,,,QC,14.4,7050240.1935.6.25,,,,,,6,0,25,,,0,,0,,,,1935,23.3,0,,0.9,ARMAGH
-70.53333333333333,46.75,18.6,,,1935-06-26 00:00:00,,7050240,,,,QC,13.3,7050240.1935.6.26,,,,,,6,0,26,,,0,,0,,,,1935,23.9,0,,0.6,ARMAGH
-70.53333333333333,46.75,19.4,,,1935-06-27 00:00:00,,7050240,,,,QC,14.4,7050240.1935.6.27,,,,,,6,0,27,,,9.4,,9.4,,,,1935,24.4,0,,1.4,ARMAGH
-70.53333333333333,46.75,21.4,,,1935-06-28 00:00:00,,7050240,,,,QC,16.7,7050240.1935.6.28,,,,,,6,0,28,,,0,,0,,,,1935,26.1,0,,3.4,ARMAGH
-70.53333333333333,46.75,21.4,,,1935-06-29 00:00:00,,7050240,,,,QC,17.2,7050240.1935.6.29,,,,,,6,0,29,,,6.9,,6.9,,,,1935,25.6,0,,3.4,ARMAGH
-70.53333333333333,46.75,19.8,,,1935-06-30 00:00:00,,7050240,,,,QC,16.7,7050240.1935.6.30,,,,,,6,0,30,,,0,,0,,,,1935,22.8,0,,1.8,ARMAGH
-70.53333333333333,46.75,15.9,,,1935-07-01 00:00:00,,7050240,,,,QC,11.1,7050240.1935.7.1,,,,,,7,2.1,1,,,0,,0,,,,1935,20.6,0,,0,ARMAGH
-70.53333333333333,46.75,17,,,1935-07-02 00:00:00,,7050240,,,,QC,8.9,7050240.1935.7.2,,,,,,7,1,2,,,0,,0,,,,1935,25,0,,0,ARMAGH
-70.53333333333333,46.75,19.8,,,1935-07-03 00:00:00,,7050240,,,,QC,13.9,7050240.1935.7.3,,,,,,7,0,3,,,0,,0,,,,1935,25.6,0,,1.8,ARMAGH
-70.53333333333333,46.75,23.9,,,1935-07-04 00:00:00,,7050240,,,,QC,19.4,7050240.1935.7.4,,,,,,7,0,4,,,0,,0,,,,1935,28.3,0,,5.9,ARMAGH
-70.53333333333333,46.75,24.2,,,1935-07-05 00:00:00,,7050240,,,,QC,20.6,7050240.1935.7.5,,,,,,7,0,5,,,0,,0,,,,1935,27.8,0,,6.2,ARMAGH
-70.53333333333333,46.75,17.3,,,1935-07-06 00:00:00,,7050240,,,,QC,12.8,7050240.1935.7.6,,,,,,7,0.7,6,,,0,,0,,,,1935,21.7,0,,0,ARMAGH
-70.53333333333333,46.75,15.3,,,1935-07-07 00:00:00,,7050240,,,,QC,13.9,7050240.1935.7.7,,,,,,7,2.7,7,,,0,,0,,,,1935,16.7,0,,0,ARMAGH
-70.53333333333333,46.75,16.1,,,1935-07-08 00:00:00,,7050240,,,,QC,14.4,7050240.1935.7.8,,,,,,7,1.9,8,,,34.3,,34.3,,,,1935,17.8,0,,0,ARMAGH
-70.53333333333333,46.75,19.5,,,1935-07-09 00:00:00,,7050240,,,,QC,17.8,7050240.1935.7.9,,,,,,7,0,9,,,27.4,,27.4,,,,1935,21.1,0,,1.5,ARMAGH
-70.53333333333333,46.75,22.8,,,1935-07-10 00:00:00,,7050240,,,,QC,17.2,7050240.1935.7.10,,,,,,7,0,10,,,1.3,,1.3,,,,1935,28.3,0,,4.8,ARMAGH
-70.53333333333333,46.75,22.5,,,1935-07-11 00:00:00,,7050240,,,,QC,16.7,7050240.1935.7.11,,,,,,7,0,11,,,0,,0,,,,1935,28.3,0,,4.5,ARMAGH
-70.53333333333333,46.75,23.9,,,1935-07-12 00:00:00,,7050240,,,,QC,20.6,7050240.1935.7.12,,,,,,7,0,12,,,0,,0,,,,1935,27.2,0,,5.9,ARMAGH
-70.53333333333333,46.75,24.2,,,1935-07-13 00:00:00,,7050240,,,,QC,21.7,7050240.1935.7.13,,,,,,7,0,13,,,0,,0,,,,1935,26.7,0,,6.2,ARMAGH
-70.53333333333333,46.75,20,,,1935-07-14 00:00:00,,7050240,,,,QC,15,7050240.1935.7.14,,,,,,7,0,14,,,0,,0,,,,1935,25,0,,2,ARMAGH
-70.53333333333333,46.75,19.2,,,1935-07-15 00:00:00,,7050240,,,,QC,16.7,7050240.1935.7.15,,,,,,7,0,15,,,7.1,,7.1,,,,1935,21.7,0,,1.2,ARMAGH
-70.53333333333333,46.75,17.8,,,1935-07-16 00:00:00,,7050240,,,,QC,12.8,7050240.1935.7.16,,,,,,7,0.2,16,,,0,,0,,,,1935,22.8,0,,0,ARMAGH
-70.53333333333333,46.75,20.3,,,1935-07-17 00:00:00,,7050240,,,,QC,15,7050240.1935.7.17,,,,,,7,0,17,,,0,,0,,,,1935,25.6,0,,2.3,ARMAGH
-70.53333333333333,46.75,23.3,,,1935-07-18 00:00:00,,7050240,,,,QC,18.3,7050240.1935.7.18,,,,,,7,0,18,,,0,,0,,,,1935,28.3,0,,5.3,ARMAGH
-70.53333333333333,46.75,23.1,,,1935-07-19 00:00:00,,7050240,,,,QC,18.9,7050240.1935.7.19,,,,,,7,0,19,,,2.5,,2.5,,,,1935,27.2,0,,5.1,ARMAGH
-70.53333333333333,46.75,19.2,,,1935-07-20 00:00:00,,7050240,,,,QC,12.2,7050240.1935.7.20,,,,,,7,0,20,,,0,,0,,,,1935,26.1,0,,1.2,ARMAGH
-70.53333333333333,46.75,23.1,,,1935-07-21 00:00:00,,7050240,,,,QC,19.4,7050240.1935.7.21,,,,,,7,0,21,,,0,,0,,,,1935,26.7,0,,5.1,ARMAGH
-70.53333333333333,46.75,22.5,,,1935-07-22 00:00:00,,7050240,,,,QC,20,7050240.1935.7.22,,,,,,7,0,22,,,52.1,,52.1,,,,1935,25,0,,4.5,ARMAGH
-70.53333333333333,46.75,23.1,,,1935-07-23 00:00:00,,7050240,,,,QC,18.3,7050240.1935.7.23,,,,,,7,0,23,,,0,,0,,,,1935,27.8,0,,5.1,ARMAGH
-70.53333333333333,46.75,23.1,,,1935-07-24 00:00:00,,7050240,,,,QC,19.4,7050240.1935.7.24,,,,,,7,0,24,,,5.1,,5.1,,,,1935,26.7,0,,5.1,ARMAGH
-70.53333333333333,46.75,18.6,,,1935-07-25 00:00:00,,7050240,,,,QC,12.8,7050240.1935.7.25,,,,,,7,0,25,,,0,,0,,,,1935,24.4,0,,0.6,ARMAGH
-70.53333333333333,46.75,17.5,,,1935-07-26 00:00:00,,7050240,,,,QC,11.7,7050240.1935.7.26,,,,,,7,0.5,26,,,0,,0,,,,1935,23.3,0,,0,ARMAGH
-70.53333333333333,46.75,17.3,,,1935-07-27 00:00:00,,7050240,,,,QC,8.9,7050240.1935.7.27,,,,,,7,0.7,27,,,0,,0,,,,1935,25.6,0,,0,ARMAGH
-70.53333333333333,46.75,22,,,1935-07-28 00:00:00,,7050240,,,,QC,16.1,7050240.1935.7.28,,,,,,7,0,28,,,0,,0,,,,1935,27.8,0,,4,ARMAGH
-70.53333333333333,46.75,18.1,,,1935-07-29 00:00:00,,7050240,,,,QC,17.8,7050240.1935.7.29,,,,,,7,0,29,,,0,,0,,,,1935,18.3,0,,0.1,ARMAGH
-70.53333333333333,46.75,17.8,,,1935-07-30 00:00:00,,7050240,,,,QC,11.7,7050240.1935.7.30,,,,,,7,0.2,30,,,6.6,,6.6,,,,1935,23.9,0,,0,ARMAGH
-70.53333333333333,46.75,21.7,,,1935-07-31 00:00:00,,7050240,,,,QC,17.2,7050240.1935.7.31,,,,,,7,0,31,,,0,,0,,,,1935,26.1,0,,3.7,ARMAGH
-70.53333333333333,46.75,20.8,,,1935-08-01 00:00:00,,7050240,,,,QC,18.3,7050240.1935.8.1,,,,,,8,0,1,,,9.7,,9.7,,,,1935,23.3,0,,2.8,ARMAGH
-70.53333333333333,46.75,14.2,,,1935-08-02 00:00:00,,7050240,,,,QC,11.1,7050240.1935.8.2,,,,,,8,3.8,2,,,8.6,,8.6,,,,1935,17.2,0,,0,ARMAGH
-70.53333333333333,46.75,15.9,,,1935-08-03 00:00:00,,7050240,,,,QC,11.7,7050240.1935.8.3,,,,,,8,2.1,3,,,0,,0,,,,1935,20,0,,0,ARMAGH
-70.53333333333333,46.75,17,,,1935-08-04 00:00:00,,7050240,,,,QC,12.2,7050240.1935.8.4,,,,,,8,1,4,,,0,,0,,,,1935,21.7,0,,0,ARMAGH
-70.53333333333333,46.75,15.6,,,1935-08-05 00:00:00,,7050240,,,,QC,13.3,7050240.1935.8.5,,,,,,8,2.4,5,,,13,,13,,,,1935,17.8,0,,0,ARMAGH
-70.53333333333333,46.75,19.8,,,1935-08-06 00:00:00,,7050240,,,,QC,15.6,7050240.1935.8.6,,,,,,8,0,6,,,0,,0,,,,1935,23.9,0,,1.8,ARMAGH
-70.53333333333333,46.75,15.6,,,1935-08-07 00:00:00,,7050240,,,,QC,9.4,7050240.1935.8.7,,,,,,8,2.4,7,,,0,,0,,,,1935,21.7,0,,0,ARMAGH
-70.53333333333333,46.75,17.8,,,1935-08-08 00:00:00,,7050240,,,,QC,10,7050240.1935.8.8,,,,,,8,0.2,8,,,0,,0,,,,1935,25.6,0,,0,ARMAGH
-70.53333333333333,46.75,18.9,,,1935-08-09 00:00:00,,7050240,,,,QC,11.7,7050240.1935.8.9,,,,,,8,0,9,,,0,,0,,,,1935,26.1,0,,0.9,ARMAGH
-70.53333333333333,46.75,21.4,,,1935-08-10 00:00:00,,7050240,,,,QC,15,7050240.1935.8.10,,,,,,8,0,10,,,0,,0,,,,1935,27.8,0,,3.4,ARMAGH
-70.53333333333333,46.75,17.5,,,1935-08-11 00:00:00,,7050240,,,,QC,17.2,7050240.1935.8.11,,,,,,8,0.5,11,,,10.2,,10.2,,,,1935,17.8,0,,0,ARMAGH
-70.53333333333333,46.75,22.2,,,1935-08-12 00:00:00,,7050240,,,,QC,17.2,7050240.1935.8.12,,,,,,8,0,12,,,0,,0,,,,1935,27.2,0,,4.2,ARMAGH
-70.53333333333333,46.75,23.9,,,1935-08-13 00:00:00,,7050240,,,,QC,21.7,7050240.1935.8.13,,,,,,8,0,13,,,7.1,,7.1,,,,1935,26.1,0,,5.9,ARMAGH
-70.53333333333333,46.75,21.4,,,1935-08-14 00:00:00,,7050240,,,,QC,16.7,7050240.1935.8.14,,,,,,8,0,14,,,0,,0,,,,1935,26.1,0,,3.4,ARMAGH
-70.53333333333333,46.75,22,,,1935-08-15 00:00:00,,7050240,,,,QC,15.6,7050240.1935.8.15,,,,,,8,0,15,,,0,,0,,,,1935,28.3,0,,4,ARMAGH
-70.53333333333333,46.75,23.1,,,1935-08-16 00:00:00,,7050240,,,,QC,16.1,7050240.1935.8.16,,,,,,8,0,16,,,0,,0,,,,1935,30,0,,5.1,ARMAGH
-70.53333333333333,46.75,24.5,,,1935-08-17 00:00:00,,7050240,,,,QC,17.2,7050240.1935.8.17,,,,,,8,0,17,,,0,,0,,,,1935,31.7,0,,6.5,ARMAGH
-70.53333333333333,46.75,25.3,,,1935-08-18 00:00:00,,7050240,,,,QC,18.3,7050240.1935.8.18,,,,,,8,0,18,,,0,,0,,,,1935,32.2,0,,7.3,ARMAGH
-70.53333333333333,46.75,23.9,,,1935-08-19 00:00:00,,7050240,,,,QC,16.7,7050240.1935.8.19,,,,,,8,0,19,,,0,,0,,,,1935,31.1,0,,5.9,ARMAGH
-70.53333333333333,46.75,24.8,,,1935-08-20 00:00:00,,7050240,,,,QC,18.9,7050240.1935.8.20,,,,,,8,0,20,,,0,,0,,,,1935,30.6,0,,6.8,ARMAGH
-70.53333333333333,46.75,23.6,,,1935-08-21 00:00:00,,7050240,,,,QC,21.1,7050240.1935.8.21,,,,,,8,0,21,,,0,,0,,,,1935,26.1,0,,5.6,ARMAGH
-70.53333333333333,46.75,16.2,,,1935-08-22 00:00:00,,7050240,,,,QC,11.7,7050240.1935.8.22,,,,,,8,1.8,22,,,40.1,,40.1,,,,1935,20.6,0,,0,ARMAGH
-70.53333333333333,46.75,15,,,1935-08-23 00:00:00,,7050240,,,,QC,10.6,7050240.1935.8.23,,,,,,8,3,23,,,0,,0,,,,1935,19.4,0,,0,ARMAGH
-70.53333333333333,46.75,12.5,,,1935-08-24 00:00:00,,7050240,,,,QC,8.9,7050240.1935.8.24,,,,,,8,5.5,24,,,0,,0,,,,1935,16.1,0,,0,ARMAGH
-70.53333333333333,46.75,13.9,,,1935-08-25 00:00:00,,7050240,,,,QC,6.1,7050240.1935.8.25,,,,,,8,4.1,25,,,0,,0,,,,1935,21.7,0,,0,ARMAGH
-70.53333333333333,46.75,19.2,,,1935-08-26 00:00:00,,7050240,,,,QC,12.2,7050240.1935.8.26,,,,,,8,0,26,,,0,,0,,,,1935,26.1,0,,1.2,ARMAGH
-70.53333333333333,46.75,18.9,,,1935-08-27 00:00:00,,7050240,,,,QC,16.7,7050240.1935.8.27,,,,,,8,0,27,,,19.3,,19.3,,,,1935,21.1,0,,0.9,ARMAGH
-70.53333333333333,46.75,13.9,,,1935-08-28 00:00:00,,7050240,,,,QC,11.1,7050240.1935.8.28,,,,,,8,4.1,28,,,0,,0,,,,1935,16.7,0,,0,ARMAGH
-70.53333333333333,46.75,13.1,,,1935-08-29 00:00:00,,7050240,,,,QC,8.9,7050240.1935.8.29,,,,,,8,4.9,29,,,0,,0,,,,1935,17.2,0,,0,ARMAGH
-70.53333333333333,46.75,11.4,,,1935-08-30 00:00:00,,7050240,,,,QC,4.4,7050240.1935.8.30,,,,,,8,6.6,30,,,0,,0,,,,1935,18.3,0,,0,ARMAGH
-70.53333333333333,46.75,15.3,,,1935-08-31 00:00:00,,7050240,,,,QC,10.6,7050240.1935.8.31,,,,,,8,2.7,31,,,5.6,,5.6,,,,1935,20,0,,0,ARMAGH
-70.53333333333333,46.75,13.1,,,1935-09-01 00:00:00,,7050240,,,,QC,6.7,7050240.1935.9.1,,,,,,9,4.9,1,,,6.9,,6.9,,,,1935,19.4,0,,0,ARMAGH
-70.53333333333333,46.75,13.1,,,1935-09-02 00:00:00,,7050240,,,,QC,7.8,7050240.1935.9.2,,,,,,9,4.9,2,,,0,,0,,,,1935,18.3,0,,0,ARMAGH
-70.53333333333333,46.75,12.5,,,1935-09-03 00:00:00,,7050240,,,,QC,5,7050240.1935.9.3,,,,,,9,5.5,3,,,0,,0,,,,1935,20,0,,0,ARMAGH
-70.53333333333333,46.75,13.6,,,1935-09-04 00:00:00,,7050240,,,,QC,6.1,7050240.1935.9.4,,,,,,9,4.4,4,,,0,,0,,,,1935,21.1,0,,0,ARMAGH
-70.53333333333333,46.75,16.1,,,1935-09-05 00:00:00,,7050240,,,,QC,12.2,7050240.1935.9.5,,,,,,9,1.9,5,,,8.6,,8.6,,,,1935,20,0,,0,ARMAGH
-70.53333333333333,46.75,15,,,1935-09-06 00:00:00,,7050240,,,,QC,11.1,7050240.1935.9.6,,,,,,9,3,6,,,0,,0,,,,1935,18.9,0,,0,ARMAGH
-70.53333333333333,46.75,11.7,,,1935-09-07 00:00:00,,7050240,,,,QC,6.7,7050240.1935.9.7,,,,,,9,6.3,7,,,0,,0,,,,1935,16.7,0,,0,ARMAGH
-70.53333333333333,46.75,11.7,,,1935-09-08 00:00:00,,7050240,,,,QC,7.8,7050240.1935.9.8,,,,,,9,6.3,8,,,0,,0,,,,1935,15.6,0,,0,ARMAGH
-70.53333333333333,46.75,11.7,,,1935-09-09 00:00:00,,7050240,,,,QC,5.6,7050240.1935.9.9,,,,,,9,6.3,9,,,0,,0,,,,1935,17.8,0,,0,ARMAGH
-70.53333333333333,46.75,12.8,,,1935-09-10 00:00:00,,7050240,,,,QC,7.2,7050240.1935.9.10,,,,,,9,5.2,10,,,4.3,,4.3,,,,1935,18.3,0,,0,ARMAGH
